"date","total","a0_30","a30_50","a50_55","a55_60","a60_65","a65_70","a70_75","a75_80","a80_85","a85_90","a90_95","a95","temp_mean","temp_max","covid_cases","covid_deaths","month","year","week"
2016-09-11,2261,20,57,68,76,118,159,181,357,388,437,284,116,22.2,29.9,0,0,"9","2016","37"
2016-09-12,2337,28,70,58,98,130,150,167,366,405,456,292,117,23.7,32.2,0,0,"9","2016","37"
2016-09-13,2440,23,74,71,89,135,175,199,361,418,473,306,116,24.3,32.8,0,0,"9","2016","37"
2016-09-14,2435,21,73,65,106,132,147,198,368,442,450,310,123,24.8,31.8,0,0,"9","2016","37"
2016-09-15,2421,27,78,64,91,119,168,193,378,403,433,333,134,22.6,28.8,0,0,"9","2016","37"
2016-09-16,2367,23,61,57,92,117,172,219,345,392,478,302,109,17.7,21.2,0,0,"9","2016","38"
2016-09-17,2262,11,70,49,101,113,165,193,356,374,441,291,98,16.2,21.7,0,0,"9","2016","38"
2016-09-18,2110,33,59,38,85,110,153,191,293,378,399,284,87,18.1,20.9,0,0,"9","2016","38"
2016-09-19,2221,24,64,52,89,109,154,218,363,379,388,281,100,15.2,17.8,0,0,"9","2016","38"
2016-09-20,2234,26,75,50,82,113,146,200,340,387,417,300,98,15.8,19,0,0,"9","2016","38"
2016-09-21,2251,18,61,51,102,132,157,189,345,366,445,309,76,13.9,19.8,0,0,"9","2016","38"
2016-09-22,2185,15,58,69,94,114,172,172,343,333,385,312,118,14.1,21.5,0,0,"9","2016","38"
2016-09-23,2230,23,67,55,80,101,168,201,325,398,401,290,121,15,23.2,0,0,"9","2016","39"
2016-09-24,2301,31,69,51,92,119,166,216,328,368,401,316,144,15.6,23.5,0,0,"9","2016","39"
2016-09-25,2184,16,55,57,87,113,146,177,313,380,413,327,100,16.7,25,0,0,"9","2016","39"
2016-09-26,2328,24,78,68,103,132,171,182,376,367,409,302,116,17.7,21.7,0,0,"9","2016","39"
2016-09-27,2363,25,55,59,115,134,163,215,367,366,458,286,120,16.7,22.6,0,0,"9","2016","39"
2016-09-28,2266,27,80,58,111,100,149,172,345,386,426,294,118,16.2,23.2,0,0,"9","2016","39"
2016-09-29,2378,23,57,50,103,118,161,173,356,444,475,319,99,18.7,25.9,0,0,"9","2016","39"
2016-09-30,2471,17,75,57,113,123,162,245,367,424,469,320,99,15.3,17.7,0,0,"9","2016","40"
2016-10-01,2259,20,60,52,61,129,164,157,345,410,442,307,112,14.4,17.2,0,0,"10","2016","40"
2016-10-02,2271,25,54,75,83,107,168,193,351,380,420,309,106,13.2,17.3,0,0,"10","2016","40"
2016-10-03,2219,24,64,73,96,108,168,159,363,363,388,305,108,11.8,14.3,0,0,"10","2016","40"
2016-10-04,2307,29,63,76,123,124,150,164,341,409,428,279,121,11,16.8,0,0,"10","2016","40"
2016-10-05,2294,20,62,56,83,129,158,216,347,380,400,325,118,10.1,14.3,0,0,"10","2016","40"
2016-10-06,2429,21,70,73,110,123,169,237,317,405,451,325,128,9.9,11.9,0,0,"10","2016","40"
2016-10-07,2368,19,73,54,104,121,153,218,368,403,422,311,122,11.7,14.3,0,0,"10","2016","41"
2016-10-08,2443,28,66,64,89,141,149,176,419,442,455,298,116,9.6,13.2,0,0,"10","2016","41"
2016-10-09,2292,15,73,57,90,107,180,201,347,372,438,305,107,9.1,13.1,0,0,"10","2016","41"
2016-10-10,2403,31,75,59,86,122,176,202,361,425,446,297,123,8.9,12.8,0,0,"10","2016","41"
2016-10-11,2415,22,60,62,115,104,175,182,360,430,440,324,141,9.4,12.4,0,0,"10","2016","41"
2016-10-12,2447,33,68,68,89,121,189,202,357,407,476,323,114,8.6,10.4,0,0,"10","2016","41"
2016-10-13,2479,23,60,66,105,147,143,211,355,436,463,335,135,8,11.6,0,0,"10","2016","41"
2016-10-14,2593,24,86,65,106,152,160,235,398,437,495,318,117,10.8,14.7,0,0,"10","2016","42"
2016-10-15,2619,25,55,54,89,114,180,214,407,463,490,395,133,11,15.7,0,0,"10","2016","42"
2016-10-16,2471,34,69,52,91,122,167,210,380,402,462,358,124,10.8,18.1,0,0,"10","2016","42"
2016-10-17,2531,23,79,75,88,114,181,200,420,412,471,339,129,9.8,13.2,0,0,"10","2016","42"
2016-10-18,2604,29,71,82,88,132,169,220,388,454,514,325,132,11.2,15.6,0,0,"10","2016","42"
2016-10-19,2561,12,53,68,115,144,159,211,395,443,488,348,125,9.3,12.4,0,0,"10","2016","42"
2016-10-20,2501,22,67,73,99,124,175,202,367,445,442,358,127,7.7,9.5,0,0,"10","2016","42"
2016-10-21,2566,25,61,61,98,129,141,228,383,433,502,370,135,7.2,9.5,0,0,"10","2016","43"
2016-10-22,2406,18,50,66,94,127,180,202,384,398,473,306,108,7.3,11.1,0,0,"10","2016","43"
2016-10-23,2430,20,74,42,86,110,153,219,368,464,439,325,130,8.1,11.8,0,0,"10","2016","43"
2016-10-24,2588,14,71,72,101,124,197,207,376,447,492,352,135,9.8,11,0,0,"10","2016","43"
2016-10-25,2475,24,75,50,113,132,156,188,399,439,436,351,112,11.8,14.2,0,0,"10","2016","43"
2016-10-26,2556,24,83,57,110,114,188,217,386,443,495,326,113,9.4,12.5,0,0,"10","2016","43"
2016-10-27,2446,24,56,54,89,137,156,207,358,463,474,305,123,7.9,13.3,0,0,"10","2016","43"
2016-10-28,2596,8,65,83,91,135,171,233,405,415,519,342,129,9.6,14.1,0,0,"10","2016","44"
2016-10-29,2476,14,71,60,116,120,173,167,389,468,426,349,123,10.2,16,0,0,"10","2016","44"
2016-10-30,2449,18,54,60,93,143,159,188,360,407,467,366,134,8.4,14,0,0,"10","2016","44"
2016-10-31,2507,22,78,63,102,133,180,203,372,452,435,345,122,8.8,14.6,0,0,"10","2016","44"
2016-11-01,2523,30,61,79,95,123,152,216,367,447,461,350,142,5.4,7.5,0,0,"11","2016","44"
2016-11-02,2553,21,73,65,103,145,157,230,397,427,455,352,128,7.2,11,0,0,"11","2016","44"
2016-11-03,2462,21,69,53,90,117,153,207,376,458,444,339,135,4.5,9.6,0,0,"11","2016","44"
2016-11-04,2545,18,82,53,95,132,162,209,397,457,465,343,132,3.4,6.9,0,0,"11","2016","45"
2016-11-05,2581,21,68,62,88,147,183,220,366,443,486,352,145,6.1,8,0,0,"11","2016","45"
2016-11-06,2409,23,71,67,76,114,147,209,350,443,457,332,120,4.5,9.1,0,0,"11","2016","45"
2016-11-07,2525,26,72,76,100,126,164,207,383,432,485,333,121,3.6,5.7,0,0,"11","2016","45"
2016-11-08,2522,26,60,84,84,127,164,189,389,445,478,337,139,2.2,5.1,0,0,"11","2016","45"
2016-11-09,2520,15,65,56,107,138,183,209,361,415,502,341,128,3.4,6,0,0,"11","2016","45"
2016-11-10,2593,25,58,62,97,131,186,215,404,443,465,346,161,5.2,8.6,0,0,"11","2016","45"
2016-11-11,2553,28,61,61,87,134,172,212,380,441,482,353,142,5,6,0,0,"11","2016","46"
2016-11-12,2543,19,67,65,94,135,201,188,405,405,492,347,125,2.1,4.5,0,0,"11","2016","46"
2016-11-13,2526,22,58,61,99,142,158,205,377,460,477,349,118,1.9,5.5,0,0,"11","2016","46"
2016-11-14,2588,16,63,60,85,140,170,193,410,445,504,373,129,0.2,4.7,0,0,"11","2016","46"
2016-11-15,2598,26,61,65,98,144,168,229,358,450,518,351,130,2.6,5.8,0,0,"11","2016","46"
2016-11-16,2770,26,58,52,112,131,173,214,458,521,505,390,130,8.2,10.1,0,0,"11","2016","46"
2016-11-17,2613,19,72,54,117,126,176,222,393,467,467,360,140,10.7,12.4,0,0,"11","2016","46"
2016-11-18,2677,30,65,67,99,142,188,235,439,450,490,328,144,9.9,13.7,0,0,"11","2016","47"
2016-11-19,2711,30,68,59,84,137,162,211,393,481,576,378,132,6.8,9.7,0,0,"11","2016","47"
2016-11-20,2634,35,72,65,100,125,159,222,394,454,522,360,126,9.3,14.9,0,0,"11","2016","47"
2016-11-21,2541,25,82,61,95,125,145,212,350,447,492,362,145,9.7,11.7,0,0,"11","2016","47"
2016-11-22,2577,14,79,57,98,142,146,219,400,444,461,359,158,8.3,12.2,0,0,"11","2016","47"
2016-11-23,2577,26,56,67,103,122,170,204,418,470,460,359,122,9.4,12.1,0,0,"11","2016","47"
2016-11-24,2581,23,67,54,98,117,172,215,388,439,518,344,146,10.5,13.6,0,0,"11","2016","47"
2016-11-25,2618,20,72,69,96,119,172,221,388,453,512,346,150,7.7,9.5,0,0,"11","2016","48"
2016-11-26,2568,25,56,52,80,141,164,204,396,465,517,336,132,6.4,7.4,0,0,"11","2016","48"
2016-11-27,2449,17,68,52,86,118,144,192,405,428,462,346,131,5.8,8.9,0,0,"11","2016","48"
2016-11-28,2521,17,72,73,103,107,164,189,386,489,502,298,121,1.1,4.3,0,0,"11","2016","48"
2016-11-29,2551,19,68,61,112,134,173,210,388,470,477,335,104,-1,3.2,0,0,"11","2016","48"
2016-11-30,2622,30,86,67,110,122,189,197,393,445,497,347,139,-2.1,3.4,0,0,"11","2016","48"
2016-12-01,2658,21,73,86,81,143,167,185,424,492,516,341,129,3,5,0,0,"12","2016","48"
2016-12-02,2754,21,67,54,115,133,187,241,412,457,540,387,140,5,8.8,0,0,"12","2016","49"
2016-12-03,2532,14,62,81,113,140,154,224,354,401,492,358,139,-0.3,4.1,0,0,"12","2016","49"
2016-12-04,2509,28,61,66,98,121,176,195,350,443,463,370,138,-1.8,3.4,0,0,"12","2016","49"
2016-12-05,2658,24,72,61,114,132,152,214,436,442,529,348,134,-3.2,-1.2,0,0,"12","2016","49"
2016-12-06,2662,21,64,75,100,140,156,223,417,461,502,383,120,-2.2,-1.4,0,0,"12","2016","49"
2016-12-07,2678,23,67,59,111,124,186,236,401,439,483,411,138,-1.4,-0.5,0,0,"12","2016","49"
2016-12-08,2706,12,72,72,91,134,197,221,422,463,516,373,133,-0.8,-0.3,0,0,"12","2016","49"
2016-12-09,2727,23,85,66,118,130,173,220,378,513,510,385,126,1.9,4.6,0,0,"12","2016","50"
2016-12-10,2699,27,67,61,94,116,183,214,403,492,540,346,156,2.4,8.2,0,0,"12","2016","50"
2016-12-11,2663,19,54,63,93,140,163,232,402,451,545,377,124,7.8,10.1,0,0,"12","2016","50"
2016-12-12,2704,22,68,63,86,137,184,219,411,475,517,370,152,6.4,7.9,0,0,"12","2016","50"
2016-12-13,2718,29,71,59,77,123,180,232,439,497,506,356,149,2.8,5,0,0,"12","2016","50"
2016-12-14,2700,22,60,56,98,131,181,215,395,470,515,395,162,5.1,6.8,0,0,"12","2016","50"
2016-12-15,2784,26,82,70,94,147,209,241,423,471,512,366,143,6.5,7.9,0,0,"12","2016","50"
2016-12-16,2662,23,72,71,102,146,159,218,418,439,517,348,149,3.6,4.8,0,0,"12","2016","51"
2016-12-17,2629,22,61,55,95,137,190,214,394,422,510,395,134,2.2,3,0,0,"12","2016","51"
2016-12-18,2688,22,64,68,93,112,145,225,421,478,532,383,145,3.4,4.5,0,0,"12","2016","51"
2016-12-19,2748,18,86,68,99,165,185,229,434,455,521,356,132,3.9,5.3,0,0,"12","2016","51"
2016-12-20,2788,24,82,74,93,122,171,214,442,480,505,423,158,0.8,3.9,0,0,"12","2016","51"
2016-12-21,2716,23,71,66,76,132,181,206,441,501,506,353,160,-0.8,0.7,0,0,"12","2016","51"
2016-12-22,2765,27,69,50,116,133,179,246,413,494,516,377,145,0.2,1.4,0,0,"12","2016","51"
2016-12-23,2729,20,62,73,106,141,187,218,407,506,519,350,140,3,4.9,0,0,"12","2016","52"
2016-12-24,2918,18,71,62,100,136,193,264,440,501,561,414,158,7,9,0,0,"12","2016","52"
2016-12-25,2712,19,48,59,83,145,190,176,418,526,521,392,135,8.5,9.6,0,0,"12","2016","52"
2016-12-26,2781,18,62,52,97,116,169,210,446,495,541,425,150,8,10.8,0,0,"12","2016","52"
2016-12-27,2839,27,62,63,90,145,200,242,428,464,541,420,157,5.1,7.3,0,0,"12","2016","52"
2016-12-28,2831,14,80,60,102,155,196,236,426,470,535,397,160,4.8,6.9,0,0,"12","2016","52"
2016-12-29,2751,19,66,57,92,117,176,246,406,488,522,413,149,1.5,6.6,0,0,"12","2016","52"
2016-12-30,2834,30,61,66,108,131,192,231,391,521,536,409,158,-1.5,2.9,0,0,"12","2016","53"
2016-12-31,2796,25,78,72,93,127,159,231,413,497,554,409,138,-3.5,-2.4,0,0,"12","2016","53"
2017-01-01,2912,24,61,65,95,143,192,247,405,525,573,411,171,-3,-1.6,0,0,"1","2017","1"
2017-01-02,3085,28,96,72,106,161,170,247,456,516,626,437,170,0.4,2.5,0,0,"1","2017","1"
2017-01-03,2923,33,65,68,114,117,189,235,425,526,575,419,157,1,3.9,0,0,"1","2017","1"
2017-01-04,2973,25,74,61,126,136,177,249,431,558,546,431,159,2.7,5.2,0,0,"1","2017","1"
2017-01-05,3055,23,75,85,106,141,180,236,449,531,598,447,184,-0.5,1.3,0,0,"1","2017","1"
2017-01-06,2979,12,77,65,110,156,169,212,474,522,585,428,169,-6.1,-3,0,0,"1","2017","1"
2017-01-07,2949,25,50,54,110,135,228,218,445,492,568,461,163,-6.5,-2.6,0,0,"1","2017","1"
2017-01-08,2954,20,63,63,103,154,181,229,439,501,570,447,184,-0.6,1.5,0,0,"1","2017","2"
2017-01-09,3088,29,74,70,115,140,207,257,472,536,566,473,149,0.4,1.4,0,0,"1","2017","2"
2017-01-10,3256,22,65,81,106,166,191,242,501,571,615,494,202,-0.2,0.6,0,0,"1","2017","2"
2017-01-11,3213,28,70,70,111,146,188,269,474,577,606,488,186,1.6,5,0,0,"1","2017","2"
2017-01-12,3145,23,71,73,115,138,213,244,431,563,609,481,184,4.3,5.9,0,0,"1","2017","2"
2017-01-13,3240,20,64,64,111,152,205,240,456,561,672,523,172,2.4,6.9,0,0,"1","2017","2"
2017-01-14,3079,28,76,49,105,139,187,265,433,550,602,466,179,2.2,3.7,0,0,"1","2017","2"
2017-01-15,3049,21,73,86,76,139,184,237,460,515,619,467,172,0.9,3.7,0,0,"1","2017","3"
2017-01-16,3036,24,75,81,124,193,184,250,428,506,545,434,192,-2.6,0.9,0,0,"1","2017","3"
2017-01-17,3011,20,62,64,130,158,188,240,466,530,561,419,173,-1.4,0.9,0,0,"1","2017","3"
2017-01-18,2956,18,66,61,95,124,173,253,461,534,559,435,177,-2.6,0.2,0,0,"1","2017","3"
2017-01-19,3077,23,62,59,111,140,188,255,444,513,623,461,198,-2.8,1.7,0,0,"1","2017","3"
2017-01-20,3073,24,67,71,100,136,211,252,463,528,584,445,192,-2.3,4.8,0,0,"1","2017","3"
2017-01-21,3120,25,63,75,90,135,202,225,461,544,647,470,183,-1.8,3.5,0,0,"1","2017","3"
2017-01-22,2963,23,55,49,106,135,187,222,433,497,597,483,176,-4.7,0.9,0,0,"1","2017","4"
2017-01-23,3151,18,66,70,121,167,179,238,437,545,633,466,211,-6.7,-1.1,0,0,"1","2017","4"
2017-01-24,3226,28,73,62,109,136,203,248,466,602,648,469,182,-2.5,-1.8,0,0,"1","2017","4"
2017-01-25,3155,24,52,59,102,172,187,265,460,549,628,463,194,-1.6,-0.5,0,0,"1","2017","4"
2017-01-26,3196,26,72,65,106,148,152,238,465,583,642,513,186,-0.4,3.1,0,0,"1","2017","4"
2017-01-27,3167,19,79,59,91,139,180,276,467,566,638,438,215,-1.9,3.7,0,0,"1","2017","4"
2017-01-28,3114,24,55,63,100,159,182,249,484,572,590,446,190,-1.7,2.7,0,0,"1","2017","4"
2017-01-29,3074,31,59,64,88,133,177,228,447,542,626,491,188,-0.6,3.5,0,0,"1","2017","5"
2017-01-30,3404,23,77,73,143,147,215,262,524,574,663,496,207,2.2,5.2,0,0,"1","2017","5"
2017-01-31,3410,23,69,69,121,125,198,277,525,606,653,546,198,3.6,5.1,0,0,"1","2017","5"
2017-02-01,3290,18,62,69,110,143,195,272,472,546,678,530,195,3.8,5.8,0,0,"2","2017","5"
2017-02-02,3316,18,63,62,108,153,213,249,500,561,674,514,201,5.1,8.2,0,0,"2","2017","5"
2017-02-03,3535,16,64,74,136,153,227,261,481,650,725,535,213,5.6,10.5,0,0,"2","2017","5"
2017-02-04,3427,35,64,83,104,140,217,263,516,628,650,536,191,5.8,8.7,0,0,"2","2017","5"
2017-02-05,3258,23,54,63,117,131,193,264,475,537,667,518,216,5.6,8.9,0,0,"2","2017","6"
2017-02-06,3286,25,80,89,115,128,206,241,512,582,672,449,187,4.8,7.9,0,0,"2","2017","6"
2017-02-07,3338,23,65,62,102,176,206,255,491,577,642,533,206,3.9,6.8,0,0,"2","2017","6"
2017-02-08,3232,24,68,66,120,141,181,267,461,566,658,503,177,2.4,6.1,0,0,"2","2017","6"
2017-02-09,3217,15,83,68,91,159,182,279,481,580,618,482,179,0.3,4.2,0,0,"2","2017","6"
2017-02-10,3360,24,72,81,103,145,183,238,517,593,686,486,232,0.4,2,0,0,"2","2017","6"
2017-02-11,3168,19,74,61,100,144,207,268,451,575,618,465,186,3.2,7.2,0,0,"2","2017","6"
2017-02-12,3144,19,63,71,94,134,182,233,430,573,651,482,212,2.8,6.3,0,0,"2","2017","7"
2017-02-13,3298,20,69,74,111,136,183,247,526,578,653,516,185,4.3,9.9,0,0,"2","2017","7"
2017-02-14,3222,22,70,72,105,137,195,267,508,548,637,488,173,3.6,9.9,0,0,"2","2017","7"
2017-02-15,3292,20,78,75,105,163,170,261,519,578,631,512,180,2.1,9.7,0,0,"2","2017","7"
2017-02-16,3342,21,72,69,99,173,188,237,464,625,679,520,195,4.2,12.8,0,0,"2","2017","7"
2017-02-17,3268,19,71,60,109,153,204,264,504,555,600,523,206,6.2,9,0,0,"2","2017","7"
2017-02-18,3209,27,65,72,126,140,163,249,477,596,615,479,200,6.3,8.7,0,0,"2","2017","7"
2017-02-19,3052,25,64,68,96,149,174,233,438,546,603,475,181,2.9,8.9,0,0,"2","2017","8"
2017-02-20,3314,24,93,75,104,141,208,255,459,567,690,479,219,7.7,10.3,0,0,"2","2017","8"
2017-02-21,3221,27,52,57,108,148,199,253,490,590,648,469,180,10.3,12.4,0,0,"2","2017","8"
2017-02-22,3307,23,75,57,110,159,215,269,461,581,649,525,183,10.7,11.7,0,0,"2","2017","8"
2017-02-23,3351,30,80,70,124,179,243,285,456,548,623,526,187,9.9,11.1,0,0,"2","2017","8"
2017-02-24,3104,26,74,56,101,125,180,247,475,540,635,478,167,5.5,9,0,0,"2","2017","8"
2017-02-25,3025,21,65,67,93,147,161,225,447,524,631,452,192,2.8,10.1,0,0,"2","2017","8"
2017-02-26,2945,25,75,50,99,121,175,225,432,538,590,442,173,8.3,14.4,0,0,"2","2017","9"
2017-02-27,3131,24,67,67,127,130,182,233,439,593,600,478,191,11.2,14.9,0,0,"2","2017","9"
2017-02-28,2999,15,66,65,83,153,184,236,459,551,574,429,184,6.1,9.2,0,0,"2","2017","9"
2017-03-01,3121,29,89,60,111,148,187,262,457,544,622,430,182,6.8,10,0,0,"3","2017","9"
2017-03-02,2990,15,78,64,108,139,189,218,450,523,574,450,182,8.6,11.6,0,0,"3","2017","9"
2017-03-03,2944,21,82,54,87,142,190,232,432,544,559,412,189,6.7,12.9,0,0,"3","2017","9"
2017-03-04,2960,28,59,69,93,121,210,225,451,522,575,405,202,9.2,16.8,0,0,"3","2017","9"
2017-03-05,2785,22,79,59,97,105,170,206,411,503,544,414,175,7.3,11,0,0,"3","2017","10"
2017-03-06,2907,25,81,78,118,154,183,230,414,510,543,384,187,6.2,8.5,0,0,"3","2017","10"
2017-03-07,2724,22,67,61,92,124,204,213,383,482,504,402,170,6.1,10.1,0,0,"3","2017","10"
2017-03-08,2695,14,59,64,95,122,142,234,416,508,516,376,149,4.6,8.2,0,0,"3","2017","10"
2017-03-09,2758,22,57,66,109,122,189,225,401,501,544,371,151,10.2,17,0,0,"3","2017","10"
2017-03-10,2789,20,73,77,112,129,177,234,422,436,562,391,156,7.9,12.3,0,0,"3","2017","10"
2017-03-11,2659,30,64,73,76,123,161,234,373,461,500,394,170,6.7,13.7,0,0,"3","2017","10"
2017-03-12,2570,23,67,53,94,123,187,196,390,450,509,340,138,7.2,14,0,0,"3","2017","11"
2017-03-13,2680,30,73,61,97,150,164,208,422,467,499,367,142,6.7,13.7,0,0,"3","2017","11"
2017-03-14,2685,29,72,66,103,128,172,244,397,487,460,370,157,7.8,16.3,0,0,"3","2017","11"
2017-03-15,2662,26,54,66,116,132,157,200,448,471,472,399,121,10.2,15.8,0,0,"3","2017","11"
2017-03-16,2654,26,71,54,96,154,186,198,417,418,490,403,141,8.5,17.5,0,0,"3","2017","11"
2017-03-17,2667,17,63,66,100,147,171,218,418,467,508,349,143,8.1,14.7,0,0,"3","2017","11"
2017-03-18,2671,19,54,55,105,114,196,208,392,485,523,373,147,9.8,12.5,0,0,"3","2017","11"
2017-03-19,2646,22,78,66,83,118,160,210,378,488,465,419,159,12.2,15.1,0,0,"3","2017","12"
2017-03-20,2627,19,77,75,112,117,193,218,386,445,506,354,125,12.1,14.4,0,0,"3","2017","12"
2017-03-21,2604,17,54,59,108,136,183,204,399,448,507,338,151,9.2,12.6,0,0,"3","2017","12"
2017-03-22,2557,24,76,64,119,126,166,191,394,421,485,339,152,6.9,9.3,0,0,"3","2017","12"
2017-03-23,2572,16,57,67,98,138,164,209,390,488,444,365,136,9.7,15.3,0,0,"3","2017","12"
2017-03-24,2617,16,82,56,79,128,192,219,426,473,460,342,144,10.2,15.3,0,0,"3","2017","12"
2017-03-25,2501,19,56,58,87,131,144,195,381,449,501,343,137,10.8,16.7,0,0,"3","2017","12"
2017-03-26,2162,26,52,54,82,111,147,170,329,381,413,290,107,10.6,16.3,0,0,"3","2017","13"
2017-03-27,2548,18,58,53,81,124,186,190,379,487,520,340,112,11,18.8,0,0,"3","2017","13"
2017-03-28,2514,27,61,66,94,101,174,220,382,432,484,338,135,12.8,22,0,0,"3","2017","13"
2017-03-29,2573,30,65,71,104,102,166,205,405,437,490,367,131,13.9,20,0,0,"3","2017","13"
2017-03-30,2505,26,69,62,96,130,169,185,417,446,465,319,121,15.6,21.7,0,0,"3","2017","13"
2017-03-31,2587,19,51,68,102,153,191,221,383,442,478,312,167,15.3,23.5,0,0,"3","2017","13"
2017-04-01,2527,13,73,72,91,133,177,179,368,468,460,363,130,13.9,21.6,0,0,"4","2017","13"
2017-04-02,2477,12,71,63,101,95,134,200,405,433,482,349,132,13,18.8,0,0,"4","2017","14"
2017-04-03,2498,31,67,65,113,134,171,204,362,437,441,348,125,13.6,19,0,0,"4","2017","14"
2017-04-04,2418,21,51,72,94,120,154,201,380,394,462,340,129,11.7,16.8,0,0,"4","2017","14"
2017-04-05,2519,13,60,53,89,130,184,229,386,432,492,330,121,11.2,17.6,0,0,"4","2017","14"
2017-04-06,2370,20,61,50,92,125,186,198,351,412,441,321,113,9.3,13.7,0,0,"4","2017","14"
2017-04-07,2465,21,64,76,77,123,157,209,370,454,468,321,125,8.8,14.7,0,0,"4","2017","14"
2017-04-08,2417,25,52,60,89,124,147,226,363,436,452,319,124,11.2,17.4,0,0,"4","2017","14"
2017-04-09,2341,21,66,54,101,123,161,175,373,378,435,319,135,12.8,22.3,0,0,"4","2017","15"
2017-04-10,2483,17,85,63,119,133,153,207,401,438,444,283,140,11.8,21.3,0,0,"4","2017","15"
2017-04-11,2398,19,74,63,86,136,179,191,364,405,451,319,111,9.1,15.1,0,0,"4","2017","15"
2017-04-12,2474,14,61,48,103,149,171,234,377,441,425,324,127,11.8,19.6,0,0,"4","2017","15"
2017-04-13,2486,22,70,58,106,125,158,190,394,471,424,335,133,11.7,15.7,0,0,"4","2017","15"
2017-04-14,2375,16,65,55,80,126,145,183,357,413,458,343,134,10.6,16.6,0,0,"4","2017","15"
2017-04-15,2411,27,70,64,106,118,155,195,351,436,446,319,124,10,14.3,0,0,"4","2017","15"
2017-04-16,2274,23,59,47,101,119,148,179,338,390,433,306,131,8.1,11.5,0,0,"4","2017","16"
2017-04-17,2290,27,73,53,94,106,146,205,339,380,433,325,109,6,10.4,0,0,"4","2017","16"
2017-04-18,2431,23,60,49,104,125,145,208,375,423,446,357,116,5.6,10.7,0,0,"4","2017","16"
2017-04-19,2304,29,57,65,91,123,156,196,367,399,408,300,113,4.3,7.7,0,0,"4","2017","16"
2017-04-20,2387,18,55,52,89,128,162,227,404,409,446,298,99,5.2,12.2,0,0,"4","2017","16"
2017-04-21,2404,23,60,70,102,130,167,196,359,428,413,329,127,9.5,14.8,0,0,"4","2017","16"
2017-04-22,2428,25,58,52,85,117,173,199,388,415,456,330,130,10.4,13,0,0,"4","2017","16"
2017-04-23,2393,21,53,64,88,122,155,203,352,418,465,345,107,7.2,11.7,0,0,"4","2017","17"
2017-04-24,2499,17,69,59,109,135,149,199,375,472,457,330,128,8.2,17,0,0,"4","2017","17"
2017-04-25,2523,18,71,67,118,141,170,218,355,481,446,309,129,7.8,11.6,0,0,"4","2017","17"
2017-04-26,2544,19,60,68,91,131,155,262,369,424,509,314,142,8.3,12.8,0,0,"4","2017","17"
2017-04-27,2558,22,83,60,93,146,178,208,391,425,472,353,127,7.7,13.4,0,0,"4","2017","17"
2017-04-28,2606,26,71,65,99,170,172,258,369,444,432,374,126,8.3,13.8,0,0,"4","2017","17"
2017-04-29,2475,22,69,59,90,137,162,203,376,434,452,330,141,10.3,15.9,0,0,"4","2017","17"
2017-04-30,2429,24,70,61,87,150,139,213,374,419,425,344,123,12.7,19.8,0,0,"4","2017","18"
2017-05-01,2391,20,76,61,81,119,161,199,360,381,474,328,131,9.7,12,0,0,"5","2017","18"
2017-05-02,2508,17,75,72,93,138,190,201,376,438,440,332,136,8.7,10.5,0,0,"5","2017","18"
2017-05-03,2459,25,78,65,96,130,177,176,384,408,446,344,130,9.7,11.9,0,0,"5","2017","18"
2017-05-04,2496,21,76,58,97,153,174,184,370,451,455,334,123,11.1,13.1,0,0,"5","2017","18"
2017-05-05,2472,16,47,72,86,129,182,238,373,421,436,345,127,11.2,14.9,0,0,"5","2017","18"
2017-05-06,2431,26,60,61,95,129,185,199,365,452,440,292,127,14.8,21.7,0,0,"5","2017","18"
2017-05-07,2372,26,72,65,91,126,136,186,367,404,471,308,120,13.5,15.8,0,0,"5","2017","19"
2017-05-08,2460,12,73,70,98,136,179,189,413,436,424,313,117,10,12.3,0,0,"5","2017","19"
2017-05-09,2324,15,67,61,69,128,162,198,368,415,403,314,124,9.4,14.4,0,0,"5","2017","19"
2017-05-10,2455,25,69,67,104,133,162,215,342,438,449,340,111,11,19.5,0,0,"5","2017","19"
2017-05-11,2510,16,65,66,91,119,166,211,364,450,461,350,151,15.5,23.6,0,0,"5","2017","19"
2017-05-12,2588,32,69,63,109,147,179,206,382,452,481,339,129,15.7,21.4,0,0,"5","2017","19"
2017-05-13,2515,17,73,62,105,132,174,222,362,438,464,331,135,16.7,23.3,0,0,"5","2017","19"
2017-05-14,2491,11,77,42,93,139,158,198,427,455,436,336,119,16.2,22.1,0,0,"5","2017","20"
2017-05-15,2353,21,76,63,107,124,180,209,362,370,438,279,124,15.9,22.8,0,0,"5","2017","20"
2017-05-16,2475,13,57,62,97,129,173,211,380,433,479,324,117,18.2,26.2,0,0,"5","2017","20"
2017-05-17,2625,31,78,71,76,142,215,199,400,454,484,341,134,21.8,28.8,0,0,"5","2017","20"
2017-05-18,2593,22,67,76,90,124,185,215,391,489,492,327,115,19.1,24.1,0,0,"5","2017","20"
2017-05-19,2515,24,44,70,92,126,163,198,350,450,497,365,136,14,18.7,0,0,"5","2017","20"
2017-05-20,2342,20,65,69,105,116,137,195,362,422,427,311,113,12.3,18.2,0,0,"5","2017","20"
2017-05-21,2176,25,65,49,91,105,142,156,294,408,411,310,120,14.7,21.7,0,0,"5","2017","21"
